1,46,e,-0.0007506928444385726
1,46,c,-0.00840336134453783
1,46,s,0.0
2,46,e,0.051576340422022256
2,46,c,0.40964589043675725
2,46,s,0.5222625732421875
3,46,e,0.09408250900945965
3,46,c,0.1532431099644487
3,46,s,0.3441009521484375
4,46,e,0.11566397369291241
4,46,c,0.33210453666891526
4,46,s,0.3016357421875
5,46,e,0.12102497447415227
5,46,c,0.21011974660105145
5,46,s,0.2949066162109375
6,46,e,0.12006274356469897
6,46,c,0.37796377913251183
6,46,s,0.2786102294921875
7,46,e,0.13825348980531627
7,46,c,0.3897399582555076
7,46,s,0.30084228515625
8,46,e,0.1516025344856685
8,46,c,0.4466477226150772
8,46,s,0.2930908203125
9,46,e,0.13929208824726586
9,46,c,0.41793269089975915
9,46,s,0.2848663330078125
10,46,e,0.12739402668434321
10,46,c,0.4560101993930171
10,46,s,0.25189208984375
11,46,e,0.12612632564490472
11,46,c,0.29260540257842843
11,46,s,0.266754150390625
12,46,e,0.14315628539157835
12,46,c,0.36594110095979226
12,46,s,0.24969482421875
13,46,e,0.12837153110029578
13,46,c,0.3237697344127725
13,46,s,0.2378692626953125
14,46,e,0.14941842305627448
14,46,c,0.30680681946321203
14,46,s,0.214996337890625
15,46,e,0.15190800461565368
15,46,c,0.26348130066095726
15,46,s,0.253387451171875
16,46,e,0.14921986747178412
16,46,c,0.16157092112484311
16,46,s,0.2333526611328125
17,46,e,0.158949091111812
17,46,c,0.29931777244826685
17,46,s,0.1637115478515625
18,46,e,0.20154690073824494
18,46,c,0.24312884953378036
18,46,s,0.1277618408203125
19,46,e,0.19287154904666592
19,46,c,0.18918233649920882
19,46,s,0.1439971923828125
20,46,e,0.20029447320530572
20,46,c,0.06252792085096502
20,46,s,0.131500244140625
21,46,e,0.1730159905976294
21,46,c,0.21757094914792782
21,46,s,0.1009063720703125
22,46,e,0.1912067368382467
22,46,c,0.2841660212007059
22,46,s,0.087677001953125
23,46,e,0.17414623007857458
23,46,c,0.0889230696760235
23,46,s,0.070953369140625
24,46,e,0.22286871581121032
24,46,c,0.3260890311641239
24,46,s,0.044830322265625
25,46,e,0.2381574958169684
25,46,c,0.3614840320575623
25,46,s,0.041656494140625
26,46,e,0.26282420881327145
26,46,c,0.4129969371409215
26,46,s,0.0558929443359375
27,46,e,0.25602749842110123
27,46,c,0.40669614363089374
27,46,s,0.0768585205078125
28,46,e,0.30862945480454873
28,46,c,0.4819480220084364
28,46,s,0.0825653076171875
29,46,e,0.33532754416525323
29,46,c,0.5006595145538554
29,46,s,0.08056640625
30,46,e,0.33564828780173767
30,46,c,0.5246103705422228
30,46,s,0.1366119384765625
31,46,e,0.4287708569277189
31,46,c,0.7488965119038876
31,46,s,0.0626983642578125
